Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_316.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_349.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_384.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_416.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_448.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_481.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_515.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_548.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_581.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_616.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_649.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_685.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_718.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_752.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_784.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_817.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_851.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_884.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_917.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_951.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_42_984.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_018.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_049.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_082.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_117.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_151.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_181.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_217.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_250.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_283.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_317.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_350.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_383.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_416.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_450.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_482.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_515.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_549.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_581.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_615.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_649.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_681.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_716.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_751.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_785.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_818.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_852.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_885.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_919.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_950.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_43_984.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_018.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_051.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_082.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_115.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_151.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_185.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_218.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_252.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_286.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_318.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_351.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_384.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_418.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_450.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_486.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_518.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_551.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_584.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_618.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_651.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_684.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_717.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_752.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_783.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_817.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_853.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_884.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_917.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_951.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_44_983.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_018.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_050.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_086.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_115.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_151.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_185.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_218.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_252.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_286.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_319.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_354.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_386.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_419.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_452.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_485.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_518.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_551.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_585.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_619.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_652.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_686.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_719.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_754.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_783.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_817.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_849.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_883.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_915.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_948.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_45_982.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_015.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_049.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_083.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_117.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_151.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_181.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_216.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_248.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_281.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_314.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_349.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_381.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_415.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_448.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_481.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_515.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_550.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_583.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_616.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_650.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_683.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_718.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_751.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_786.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_818.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_850.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_883.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_916.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_948.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_46_981.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_015.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_050.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_082.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_116.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_150.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_180.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_215.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_249.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_283.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_316.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_349.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_381.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_414.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_449.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_480.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_516.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
D:\Documents\Estudos\Robotics Software Engineer\Record_data\IMG\robocam_2019_02_21_18_53_47_549.jpg;0;0;0;0;108.727;100.8826;1.061825;73.00931;0.02910182
